ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2222,HJ438722,06/19/2003 05:30:00 AM,012XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1323,013,27,24,01A,1168009,1906779,2003,08/25/2009 02:50:36 PM,41.89974259304667,-87.65834357190785,"(41.89974259304667, -87.65834357190785)"
2220,HJ429815,06/18/2003 01:00:00 AM,046XX S TROY ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0912,009,14,58,01A,1156189,1873732,2003,08/25/2009 02:50:36 PM,41.809304938922786,-87.70265011441329,"(41.809304938922786, -87.70265011441329)"
2219,HJ436283,06/18/2003 12:43:00 AM,032XX W DOUGLAS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1022,010,24,29,01A,1154907,1893065,2003,08/25/2009 02:50:36 PM,41.86238278525334,-87.70683510948254,"(41.86238278525334, -87.70683510948254)"
2221,HJ436365,06/17/2003 11:29:00 PM,023XX N MONITOR AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,2515,025,37,19,01A,1137039,1915074,2003,08/25/2009 02:50:36 PM,41.92311736656914,-87.77189838114411,"(41.92311736656914, -87.77189838114411)"
2218,HJ435007,06/17/2003 02:20:00 PM,002XX E 223,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0532,005,9,53,01A,1180013,1824407,2003,08/25/2009 02:50:36 PM,41.6734383759088,-87.61677477990548,"(41.6734383759088, -87.61677477990548)"
2217,HJ434144,06/17/2003 06:50:00 AM,033XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1134,011,28,27,01A,1153998,1898054,2003,08/25/2009 02:50:36 PM,41.876091295828786,-87.71003896668091,"(41.876091295828786, -87.71003896668091)"
2216,HJ433417,06/16/2003 06:50:00 PM,117XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0524,005,34,53,01A,1173616,1826963,2003,08/25/2009 02:50:36 PM,41.68059604531062,-87.64011301210861,"(41.68059604531062, -87.64011301210861)"
2214,HJ431741,06/16/2003 12:29:00 AM,074XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0323,003,6,69,01A,1183483,1855712,2003,08/25/2009 02:50:36 PM,41.75926320806922,-87.60310260309345,"(41.75926320806922, -87.60310260309345)"
2213,HJ431190,06/15/2003 07:57:00 PM,091XX S CHAPPEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0413,004,8,48,01A,1191398,1844692,2003,08/25/2009 02:50:36 PM,41.728835308403625,-87.5744510524896,"(41.728835308403625, -87.5744510524896)"
2215,HJ431045,06/15/2003 06:20:00 PM,048XX W WABANSIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2533,025,37,25,01A,1143759,1910823,2003,08/25/2009 02:50:36 PM,41.91132879222959,-87.74731317646078,"(41.91132879222959, -87.74731317646078)"
2212,HJ429814,06/15/2003 03:50:00 AM,039XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0912,009,14,58,01A,1155684,1878382,2003,08/25/2009 02:50:36 PM,41.82207530300738,-87.70437754454882,"(41.82207530300738, -87.70437754454882)"
2210,HJ429479,06/14/2003 08:40:00 PM,072XX S CONSTANCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0324,003,8,43,01A,1189594,1857035,2003,08/25/2009 02:50:36 PM,41.7627491035985,-87.58066391644263,"(41.7627491035985, -87.58066391644263)"
2211,HJ427661,06/14/2003 01:09:00 AM,011XX W WINONA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2033,020,48,3,01A,1167807,1934247,2003,08/25/2009 02:50:36 PM,41.975120454395494,-87.65829107996099,"(41.975120454395494, -87.65829107996099)"
2209,HJ427306,06/13/2003 10:21:00 PM,064XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0724,007,16,68,01A,1170126,1862190,2003,08/25/2009 02:50:36 PM,41.777340354658854,-87.65186724575555,"(41.777340354658854, -87.65186724575555)"
2208,HJ425461,06/12/2003 11:23:00 PM,011XX N MONTICELLO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1112,011,27,23,01A,1151786,1907551,2003,08/25/2009 02:50:36 PM,41.9021958338776,-87.71791062233963,"(41.9021958338776, -87.71791062233963)"
2207,HJ421102,06/10/2003 11:02:00 PM,002XX N 200,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1532,015,28,25,01A,1142301,1901006,2003,08/25/2009 02:50:36 PM,41.88441701459297,-87.75291344461861,"(41.88441701459297, -87.75291344461861)"
2206,HJ416796,06/09/2003 05:48:00 AM,043XX W CERMAK RD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1013,010,22,29,01A,1147995,1888984,2003,08/25/2009 02:50:36 PM,41.85131961665309,-87.73231321266448,"(41.85131961665309, -87.73231321266448)"
2205,HJ412619,06/07/2003 09:15:00 AM,005XX S 500,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,true,false,1513,015,29,25,01A,1139098,1897105,2003,08/25/2009 02:50:36 PM,41.87377100485763,-87.76477034216721,"(41.87377100485763, -87.76477034216721)"
2203,HJ411998,06/06/2003 09:51:00 PM,024XX N ARTESIAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1431,014,1,22,01A,1159584,1916074,2003,08/25/2009 02:50:36 PM,41.92542651089471,-87.68903216616252,"(41.92542651089471, -87.68903216616252)"
2204,HJ411254,06/06/2003 07:35:00 PM,0000X N WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1332,013,2,28,01A,1160372,1899964,2003,08/25/2009 02:50:36 PM,41.88120310777177,-87.68658296714685,"(41.88120310777177, -87.68658296714685)"
2202,HJ410134,06/06/2003 04:00:00 AM,002XX W 219,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2111,009,25,34,01A,1175111,1889193,2003,08/25/2009 02:50:36 PM,41.851329217087674,-87.63278532201481,"(41.851329217087674, -87.63278532201481)"
2201,HJ399272,06/05/2003 02:00:00 AM,035XX W 85TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0834,008,18,70,01A,1154185,1847721,2003,08/25/2009 02:50:36 PM,41.737966862176094,-87.7106912096872,"(41.737966862176094, -87.7106912096872)"
2200,HJ408282,06/05/2003 02:00:00 AM,056XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1170649,1867347,2003,08/25/2009 02:50:36 PM,41.79148037219016,-87.64979964155617,"(41.79148037219016, -87.64979964155617)"
2199,HJ408235,06/04/2003 11:15:00 PM,060XX N WINTHROP AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,false,false,2433,024,48,77,01A,1167726,1940260,2003,08/25/2009 02:50:36 PM,41.9916220312569,-87.65841470488316,"(41.9916220312569, -87.65841470488316)"
2198,HJ407876,06/04/2003 08:18:00 PM,030XX W ROOSEVELT RD,0110,HOMICIDE,FIRST DEGREE MURDER,BARBER SHOP/BEAUTY SALON,true,false,1134,011,28,29,01A,1156400,1894598,2003,08/25/2009 02:50:36 PM,41.86655947220719,-87.7013130544498,"(41.86655947220719, -87.7013130544498)"
2197,HJ407611,06/04/2003 06:10:00 PM,031XX W WARREN BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1331,013,28,27,01A,1155449,1900224,2003,08/25/2009 02:50:36 PM,41.88201695616136,-87.70465301322365,"(41.88201695616136, -87.70465301322365)"
2195,HJ403088,06/02/2003 07:55:00 PM,010XX N KEYSTONE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1111,011,37,23,01A,1149155,1906688,2003,08/25/2009 02:50:36 PM,41.8998790605023,-87.72759713122436,"(41.8998790605023, -87.72759713122436)"
2196,HJ144728,06/02/2003 11:28:00 AM,067XX S CHAPPEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VESTIBULE,true,false,0331,003,5,43,01A,1190991,1860917,2003,03/28/2010 07:36:18 AM,41.77336796088303,-87.57541839647811,"(41.77336796088303, -87.57541839647811)"
2194,HJ400029,06/01/2003 06:30:00 AM,057XX S PEORIA ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0712,007,16,68,01A,1171245,1866864,2003,08/25/2009 02:50:36 PM,41.790141942099474,-87.64762835863334,"(41.790141942099474, -87.64762835863334)"
2191,HJ399078,05/31/2003 04:55:00 PM,004XX W 415,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,1821,018,27,8,01A,1173240,1909245,2003,08/25/2009 02:50:36 PM,41.90639488272414,-87.63905692372239,"(41.90639488272414, -87.63905692372239)"
2192,HJ399121,05/31/2003 04:00:00 PM,028XX N LEAVITT ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA APARTMENT,false,false,1913,019,1,5,01A,1161772,1918732,2003,08/25/2009 02:50:36 PM,41.932674838070376,-87.68091809009648,"(41.932674838070376, -87.68091809009648)"
2190,HJ397755,05/31/2003 03:05:00 AM,029XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1124,011,2,27,01A,1156483,1899666,2003,08/25/2009 02:50:36 PM,41.88046490134223,-87.70087126075293,"(41.88046490134223, -87.70087126075293)"
2189,HJ397484,05/31/2003 01:26:00 AM,059XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,1511,015,29,25,01A,1136532,1904685,2003,08/25/2009 02:50:36 PM,41.89461778774397,-87.77401022458011,"(41.89461778774397, -87.77401022458011)"
2188,HJ395666,05/30/2003 02:17:00 AM,001XX N 123,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,1523,015,28,25,01A,1141066,1900494,2003,08/25/2009 02:50:36 PM,41.88303485434634,-87.75746120162799,"(41.88303485434634, -87.75746120162799)"
2186,HJ307851,05/29/2003 04:42:00 AM,054XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0932,009,16,61,01A,1167224,1868522,2003,08/25/2009 02:50:36 PM,41.7947787511848,-87.66232480665424,"(41.7947787511848, -87.66232480665424)"
2185,HJ388764,05/27/2003 05:00:00 AM,018XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0324,003,5,43,01A,1189594,1858191,2003,08/25/2009 02:50:36 PM,41.76592126475264,-87.58062684061066,"(41.76592126475264, -87.58062684061066)"
2184,HJ388511,05/26/2003 09:01:00 PM,036XX W 25TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1013,010,22,30,01A,1152751,1887119,2003,08/25/2009 02:50:36 PM,41.84610916019505,-87.714906747108,"(41.84610916019505, -87.714906747108)"
2183,HJ386937,05/25/2003 10:02:00 PM,011XX N PINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1524,015,37,25,01A,1139250,1907335,2003,08/25/2009 02:50:36 PM,41.90184065390129,-87.7639630451142,"(41.90184065390129, -87.7639630451142)"
2182,HJ386273,05/25/2003 03:29:00 PM,010XX W ARGYLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,LIQUOR STORE,true,false,2024,020,48,3,01A,1168282,1933623,2003,08/25/2009 02:50:36 PM,41.973397896120574,-87.65656248354533,"(41.973397896120574, -87.65656248354533)"
2181,HJ385611,05/25/2003 06:20:00 AM,004XX W 422,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0711,007,20,68,01A,1174426,1863874,2003,08/25/2009 02:50:36 PM,41.78186684846963,-87.63605346545009,"(41.78186684846963, -87.63605346545009)"
2180,HJ384934,05/24/2003 09:13:00 PM,080XX S SAGINAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,true,0422,004,7,46,01A,1195195,1852403,2003,08/25/2009 02:50:36 PM,41.74990222977098,-87.56028829680307,"(41.74990222977098, -87.56028829680307)"
2178,HJ383416,05/24/2003 03:44:00 PM,019XX W LELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1922,019,47,4,01A,1162272,1931257,2003,08/25/2009 02:50:36 PM,41.96703364667824,-87.67872909508257,"(41.96703364667824, -87.67872909508257)"
2179,HJ383815,05/24/2003 10:16:00 AM,089XX S RACINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2222,022,21,73,01A,1169851,1845481,2003,08/25/2009 02:50:36 PM,41.73149462388406,-87.65335952839335,"(41.73149462388406, -87.65335952839335)"
2177,HJ381206,05/23/2003 12:35:00 AM,001XX W 142,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,9,49,01A,1176957,1836692,2003,08/25/2009 02:50:36 PM,41.70721942959272,-87.62759156352327,"(41.70721942959272, -87.62759156352327)"
2176,HJ380074,05/22/2003 03:26:00 PM,050XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1531,015,28,25,01A,1142504,1904806,2003,08/25/2009 02:50:36 PM,41.89484089969942,-87.75207346724197,"(41.89484089969942, -87.75207346724197)"
2175,HJ378937,05/22/2003 01:50:00 PM,011XX W ARGYLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" TRAIN",true,false,2033,020,48,3,01A,1167738,1933609,2003,08/25/2009 02:50:36 PM,41.973371254984116,-87.65856329460547,"(41.973371254984116, -87.65856329460547)"
2173,HJ379046,05/22/2003 03:18:00 AM,011XX N HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1822,018,27,8,01A,1170838,1908028,2003,08/25/2009 02:50:36 PM,41.90310837411316,-87.64791605260457,"(41.90310837411316, -87.64791605260457)"
2172,HJ376892,05/21/2003 06:54:00 AM,044XX S WENTWORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0935,009,3,37,01A,1175642,1875282,2003,08/25/2009 02:50:36 PM,41.81314438557965,-87.63125372787724,"(41.81314438557965, -87.63125372787724)"
2187,HJ375930,05/20/2003 05:00:00 PM,068XX S SOUTH CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0322,003,20,69,01A,1180883,1859850,2003,08/25/2009 02:50:36 PM,41.77067847634462,-87.6125043263311,"(41.77067847634462, -87.6125043263311)"
2170,HJ373938,05/20/2003 03:12:00 PM,123XX S YALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0523,005,9,53,01A,1176880,1823115,2003,08/25/2009 02:50:36 PM,41.66996384587747,-87.62828046348,"(41.66996384587747, -87.62828046348)"
2169,HJ375336,05/20/2003 12:40:00 PM,012XX N KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2534,025,37,23,01A,1148190,1908063,2003,08/25/2009 02:50:36 PM,41.90367084515707,-87.73110616749287,"(41.90367084515707, -87.73110616749287)"
2171,HJ375039,05/20/2003 10:00:00 AM,015XX S ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,false,false,1021,010,24,29,01A,1153334,1891958,2003,08/25/2009 02:50:36 PM,41.85937640510243,-87.71263879332847,"(41.85937640510243, -87.71263879332847)"
2168,HJ374852,05/20/2003 08:00:00 AM,009XX E 900,0110,HOMICIDE,FIRST DEGREE MURDER,WOODED AREA,false,false,0533,005,9,54,01A,1184660,1816629,2003,08/25/2009 02:50:36 PM,41.65198711769143,-87.60000873805758,"(41.65198711769143, -87.60000873805758)"
2167,HJ374726,05/20/2003 06:35:00 AM,119XX S LA SALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,0522,005,9,53,01A,1177367,1825754,2003,08/18/2010 09:18:14 AM,41.67719472461793,-87.62641887014868,"(41.67719472461793, -87.62641887014868)"
2174,HJ374672,05/20/2003 03:15:00 AM,015XX N LASALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1821,018,,8,01A,1174803,1910699,2003,08/25/2009 02:50:36 PM,41.910349869650545,-87.63327188495148,"(41.910349869650545, -87.63327188495148)"
2165,HJ374537,05/20/2003 01:56:00 AM,050XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0921,009,16,61,01A,1170209,1871379,2003,08/25/2009 02:50:36 PM,41.802554215663,-87.65129572830227,"(41.802554215663, -87.65129572830227)"
2166,HJ372962,05/19/2003 02:58:00 PM,018XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,false,false,1012,010,24,29,01A,1149306,1890968,2003,08/25/2009 02:50:36 PM,41.85673867967624,-87.7274501121758,"(41.85673867967624, -87.7274501121758)"
2162,HJ370479,05/18/2003 09:16:00 PM,025XX S SENOUR AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0923,009,11,60,01A,1169906,1887471,2003,08/25/2009 02:50:36 PM,41.84671883453535,-87.65193890235423,"(41.84671883453535, -87.65193890235423)"
2164,HJ371417,05/18/2003 02:45:00 PM,120XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0532,005,9,53,01A,1179791,1824868,2003,08/25/2009 02:50:36 PM,41.67470849211494,-87.61757329814985,"(41.67470849211494, -87.61757329814985)"
2161,HJ368546,05/18/2003 01:45:00 PM,087XX S JUSTINE ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,true,false,2221,022,21,71,01A,1167566,1846853,2003,08/25/2009 02:50:36 PM,41.735308825221715,-87.66169114854434,"(41.735308825221715, -87.66169114854434)"
2163,HJ371148,05/18/2003 12:50:00 PM,007XX N 721,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,1121,011,27,23,01A,1153286,1904693,2003,08/25/2009 02:50:36 PM,41.8943235475718,-87.71247683926711,"(41.8943235475718, -87.71247683926711)"
2159,HJ368417,05/17/2003 02:20:00 AM,052XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0232,002,3,40,01A,1177210,1870031,2003,08/25/2009 02:50:36 PM,41.798699863539774,-87.6256608750414,"(41.798699863539774, -87.6256608750414)"
2160,HJ368546,05/17/2003 01:50:00 AM,087XX S JUSTINE ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,true,false,2221,022,21,71,01A,1167566,1846853,2003,08/25/2009 02:50:36 PM,41.735308825221715,-87.66169114854434,"(41.735308825221715, -87.66169114854434)"
2158,HJ367740,05/16/2003 06:59:00 PM,029XX W DIVERSEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1411,014,35,21,01A,1156501,1918514,2003,08/25/2009 02:50:36 PM,41.932185061826615,-87.70029442101338,"(41.932185061826615, -87.70029442101338)"
2157,HJ366791,05/16/2003 10:45:00 AM,008XX N 878,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1311,013,26,24,01A,1156844,1906031,2003,08/25/2009 02:50:36 PM,41.89792374658278,-87.69937302683482,"(41.89792374658278, -87.69937302683482)"
2155,HJ366143,05/16/2003 09:01:00 AM,062XX S WOLCOTT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,0714,007,15,67,01A,1164723,1863080,2003,08/25/2009 02:50:36 PM,41.779898416358286,-87.67164954429632,"(41.779898416358286, -87.67164954429632)"
2153,HJ366264,05/16/2003 04:10:00 AM,068XX S NORMAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,true,false,0722,007,,68,01A,1174088,1859585,2003,08/25/2009 02:50:36 PM,41.7701048629758,-87.63741990068607,"(41.7701048629758, -87.63741990068607)"
2154,HJ343280,05/15/2003 06:50:00 AM,007XX E 731,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0533,005,9,54,01A,1183392,1819186,2003,08/25/2009 02:50:36 PM,41.65903341803983,-87.60456904598719,"(41.65903341803983, -87.60456904598719)"
2152,HJ363401,05/14/2003 05:00:00 PM,024XX N KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1413,014,,22,01A,1154588,1916053,2003,08/25/2009 02:50:36 PM,41.92547042909875,-87.7073904947153,"(41.92547042909875, -87.7073904947153)"
2156,D629444,05/13/2003 06:55:00 PM,001XX S 117,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1124,011,28,27,01A,1153782,1899121,2003,08/25/2009 02:50:36 PM,41.8790235572059,-87.71080363179581,"(41.8790235572059, -87.71080363179581)"
2151,HJ145572,05/13/2003 04:50:00 AM,083XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0614,006,18,71,01A,1166829,1849576,2003,08/25/2009 02:50:36 PM,41.74279688579824,-87.66431367502214,"(41.74279688579824, -87.66431367502214)"
2150,HJ359763,05/13/2003 02:15:00 AM,002XX N 245,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1532,015,28,25,01A,1143374,1901225,2003,08/25/2009 02:50:36 PM,41.88499799471647,-87.74896772515106,"(41.88499799471647, -87.74896772515106)"
2149,HJ357370,05/12/2003 12:53:00 PM,004XX S 410,0110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,true,true,1133,011,,26,01A,1151129,1897617,2003,08/25/2009 02:50:36 PM,41.87494880851683,-87.72058446003544,"(41.87494880851683, -87.72058446003544)"
2148,HJ355690,05/11/2003 02:18:00 AM,021XX N ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,true,false,1414,014,35,22,01A,1155141,1913814,2003,08/25/2009 02:50:36 PM,41.91931533779066,-87.70541874012409,"(41.91931533779066, -87.70541874012409)"
2147,HJ355499,05/11/2003 12:44:00 AM,021XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1223,012,25,31,01A,1164737,1889979,2003,08/25/2009 02:50:36 PM,41.853712004619915,-87.67083790970676,"(41.853712004619915, -87.67083790970676)"
2146,HJ355303,05/10/2003 10:04:00 PM,022XX N AUSTIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2512,025,37,19,01A,1135992,1914268,2003,08/25/2009 02:50:36 PM,41.9209243556061,-87.77576474276722,"(41.9209243556061, -87.77576474276722)"
2145,HJ353408,05/10/2003 01:00:00 AM,065XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,20,69,01A,1177447,1861579,2003,08/25/2009 02:50:36 PM,41.77550137098452,-87.62504708826981,"(41.77550137098452, -87.62504708826981)"
2193,HJ349530,05/08/2003 12:12:00 PM,118XX S TORRENCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,WOODED AREA,false,false,0434,004,10,51,01A,1195641,1827254,2003,08/25/2009 02:50:36 PM,41.68088000965017,-87.55948228486632,"(41.68088000965017, -87.55948228486632)"
2144,HJ349180,05/08/2003 05:15:00 AM,026XX W POTOMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1423,014,26,24,01A,1158736,1908588,2003,08/25/2009 02:50:36 PM,41.90490179377226,-87.69235370980658,"(41.90490179377226, -87.69235370980658)"
2143,HJ349039,05/08/2003 12:18:00 AM,070XX N CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,2423,024,49,1,01A,1163458,1946739,2003,08/25/2009 02:50:36 PM,42.009491802158486,-87.67393004286588,"(42.009491802158486, -87.67393004286588)"
2142,HJ348611,05/07/2003 07:38:00 PM,069XX S DANTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0332,003,5,43,01A,1187207,1858888,2003,08/25/2009 02:50:36 PM,41.767890881710066,-87.58935378634521,"(41.767890881710066, -87.58935378634521)"
2141,HJ347381,05/07/2003 12:53:00 PM,046XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0935,009,11,61,01A,1172452,1873982,2003,08/25/2009 02:50:36 PM,41.80964797753758,-87.64299302262339,"(41.80964797753758, -87.64299302262339)"
2139,HJ346924,05/07/2003 02:50:00 AM,020XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,5,43,01A,1191018,1858363,2003,08/25/2009 02:50:36 PM,41.76635893255181,-87.57540192680587,"(41.76635893255181, -87.57540192680587)"
2140,HJ344776,05/06/2003 06:53:00 AM,006XX W 655,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,true,false,0723,007,20,68,01A,1172858,1861737,2003,08/25/2009 02:50:36 PM,41.77603742456557,-87.64186512834338,"(41.77603742456557, -87.64186512834338)"
2138,HJ340635,05/04/2003 03:15:00 AM,093XX S UNIVERSITY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0413,004,8,47,01A,1185543,1843494,2003,08/25/2009 02:50:36 PM,41.72568751307792,-87.59593657811767,"(41.72568751307792, -87.59593657811767)"
2137,HJ340471,05/04/2003 12:25:00 AM,012XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0734,007,17,67,01A,1168925,1857730,2003,08/25/2009 02:50:36 PM,41.765127584752996,-87.65639879419055,"(41.765127584752996, -87.65639879419055)"
2136,HJ336487,05/02/2003 01:29:00 AM,117XX S WALLACE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0524,005,34,53,01A,1174460,1826932,2003,08/25/2009 02:50:36 PM,41.680492299905566,-87.63702448101827,"(41.680492299905566, -87.63702448101827)"
2135,HJ334603,05/01/2003 04:20:00 AM,027XX S PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,OFFICE,false,false,1031,010,22,30,01A,1150189,1885636,2003,08/25/2009 02:50:36 PM,41.84208986031663,-87.72434778731827,"(41.84208986031663, -87.72434778731827)"
2134,D621163,04/30/2003 06:35:00 AM,006XX N 625,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1121,011,27,23,01A,1154633,1904104,2003,08/25/2009 02:50:36 PM,41.89268042199456,-87.7075454709261,"(41.89268042199456, -87.7075454709261)"
2133,HJ331626,04/29/2003 09:00:00 PM,028XX W FULTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1331,013,27,27,01A,1157348,1901920,2003,08/25/2009 02:50:36 PM,41.886632555094835,-87.69763374729555,"(41.886632555094835, -87.69763374729555)"
2131,HJ327356,04/28/2003 12:01:00 AM,030XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1032,010,22,30,01A,1153139,1884318,2003,07/11/2012 11:04:12 AM,41.83841519556124,-87.71355698246195,"(41.83841519556124, -87.71355698246195)"
2130,HJ325812,04/27/2003 01:09:00 AM,104XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,2233,022,34,73,01A,1172795,1835275,2003,08/25/2009 02:50:36 PM,41.703423561021175,-87.64287438693634,"(41.703423561021175, -87.64287438693634)"
2126,HJ323517,04/26/2003 09:55:00 PM,015XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1021,010,24,29,01A,1152993,1892303,2003,08/25/2009 02:50:36 PM,41.86032988266972,-87.71388137087393,"(41.86032988266972, -87.71388137087393)"
